BEER_ID	BEER	ABV	IBU	GRAVITY	COLOR	CATEGORY_ID	CATEGORY_NAME	STYLE_ID	STYLE_NAME
1143	Grupo Modelo Corona Extra	4.6	10	1.006	3	20	Lager	74	American Adjunct Lager
1144	Grupo Modelo Corona Light	4.1	10	1.001	3	20	Lager	80	Light Lager
1967	Grupo Modelo Modelo Especial	4.4	10	1.006	3	20	Lager	74	American Adjunct Lager
1327	Grupo Modelo Negra Modelo	5.4	23	1.013	21	20	Lager	93	Munich Dunkel Lager
1625	Grupo Modelo Pacifico	4.8	10	1.006	3	20	Lager	74	American Adjunct Lager
1931	Guinness 250th Anniversary Stout	5	37	1.009	32	11	Stout	68	Irish Dry Stout
1256	Guinness Guinness Draught	4.2	37	1.009	32	11	Stout	68	Irish Dry Stout
1257	Guinness Guinness Extra Stout	6	37	1.009	32	11	Stout	68	Irish Dry Stout
1261	Guinness Harp Lager	5	12	1.006	3	20	Lager	84	Euro Pale Lager
1702	Guinness Kilkenny	4.3	22	1.011	14	17	Cream Ale	69	Irish Red Ale
1431	Guinness Smithwick's	4.5	22	1.011	14	29	Amber	69	Irish Red Ale
984	Haandbryggeriet (Norway) Aqua Vita Porter	7	35	1.014	29	23	Porter	11	American Porter
985	Haandbryggeriet (Norway) Ardenne Blond	7.5	NULL	NULL	NULL	24	Saison	NULL	NULL
986	Haandbryggeriet (Norway) Nissefar	7	35	1.014	29	23	Porter	11	American Porter
987	Haandbryggeriet (Norway) Nissemor	6	45	1.019	16	38	Old Ale	55	Old Ale
988	Haandbryggeriet (Norway) Norse Porter	6.5	35	1.014	29	23	Porter	11	American Porter
1753	Haandbryggeriet Odin's Tipple	11	70	1.024	35	11	Stout	56	Russian Imperial Stout
1932	Hacker-Pschorr Oktoberfest-Märzen	5.8	23	1.014	11	42	Marzen	95	Märzen / Oktoberfest
954	Hacker-Pschorr Weisse	5.5	12	1.012	5	26	Wheat Beer	63	Hefeweizen
955	Hacker-Pschorr Weisse Dark	5.3	13	1.012	18	26	Wheat Beer	61	Dunkelweizen
1259	Hair of the Dog Adam	10	45	1.019	16	38	Old Ale	55	Old Ale
1933	Hair of the Dog Blue Dot	7	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1934	Hair of the Dog Doggie Claws	11.5	85	1.022	14	14	Barley Wine	2	American Barleywine
1260	Hair of the Dog Fred	10	85	1.022	14	14	Barley Wine	2	American Barleywine
1935	Hair of the Dog Ruth	5.6	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1816	Hale's Ales Supergoose DIPA	7.5	50	1.014	11	10	India Pale Ale	8	American IPA
1650	Half Acre Big Hugs	9.5	70	1.024	35	11	Stout	7	American Double / Imperial Stout
1649	Half Acre Daisy Cutter	5.2	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1651	Half Acre Ginger Twin	6.5	32	1.012	13	29	Amber	1	American Amber / Red Ale
259	Harpoon Barley Wine	10.3	85	1.022	14	14	Barley Wine	2	American Barleywine
260	Harpoon Bohemian Pilsner	4.7	40	1.015	5	12	Pilsner	82	Czech Pilsener
261	Harpoon Brown	4.3	18	1.01	19	13	Brown Ale	44	English Dark Mild Ale
262	Harpoon Catamount Maple Wheat	6.8	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
263	Harpoon Celtic Ale	5.4	22	1.011	14	29	Amber	69	Irish Red Ale
264	Harpoon Chocolate Stout	6.3	55	1.016	35	11	Stout	12	American Stout
265	Harpoon Crystal Wheat	4.8	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
266	Harpoon English Style Old Ale	7.9	45	1.019	16	38	Old Ale	55	Old Ale
267	Harpoon Framboise	5.3	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
268	Harpoon Frankenfest	6.9	23	1.014	11	42	Marzen	95	Märzen / Oktoberfest
269	Harpoon Glacier Harvest '08 Wet Hop		37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
270	Harpoon Glacier Harvest '09 Wet Hop	6.7	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
258	Harpoon Harpoon Ale	4.9	37	1.012	9	29	Amber	9	American Pale Ale (APA)
271	Harpoon Helles Blond Bock	7.4	28	1.015	8	16	Bock Beer	92	Maibock / Helles Bock
272	Harpoon I.P.A.	5.9	50	1.014	11	10	India Pale Ale	8	American IPA
273	Harpoon Kellerbier	5,2	30	1.012	5	20	Lager	91	Keller Bier / Zwickel Bier
274	Harpoon Leviathan Baltic Porter	9.5	30	1.02	23	23	Porter	39	Baltic Porter
275	Harpoon Leviathan Big Bohemian	9	90	1.015	12	12	Pilsner	76	American Double / Imperial Pilsner
276	Harpoon Leviathan Imperial IPA	10	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
277	Harpoon Leviathan Quad	11.75	28	1.017	17	34	Quad	35	Quadrupel (Quad)
1789	Harpoon Leviathan Triticus	11.5	50	1.022	20	14	Barley Wine	20	Wheatwine
278	Harpoon Munich Dark Beer	5.6	23	1.013	21	26	Wheat Beer	93	Munich Dunkel Lager
279	Harpoon Oatmeal Stout		33	1.015	32	11	Stout	54	Oatmeal Stout
807	Harpoon Octoberfest Bier	5.5	NULL	NULL	NULL	42	Marzen	NULL	NULL
280	Harpoon Old Rusty's Red Rye Ale		22	1.012	17	45	Specialty Grain	19	Rye Beer
281	Harpoon Peche	5	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
282	Harpoon Rauchfetzen	6.3	35	1.012	20	41	Smoked Beer	103	Smoked Beer
283	Harpoon Saison	6.3	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
284	Harpoon Smoked Porter	5.7	35	1.014	29	23	Porter	11	American Porter
285	Harpoon Steve Stewart's Firth Of Forth Ale	5.4	18	1.012	13	25	Scottish Style Ale	72	Scottish Ale
286	Harpoon Summer Beer	5	25	1.009	4	39	Kolsch	65	Kölsch
1262	Harpoon UFO Hefeweizen	5.1	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
287	Harpoon UFO Raspberry Hefeweizen	5.1	12	1.012	5	26	Wheat Beer	63	Hefeweizen
808	Harpoon UFO White	4.8	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
288	Harpoon Weizenbock	7.8	22	1.019	19	26	Wheat Beer	67	Weizenbock
289	Harpoon Winter Warmer	5.5	25	1.016	17	29	Amber	57	Winter Warmer
290	Harviestoun Bitter & Twisted	4.2	50	1.014	11	10	India Pale Ale	45	English India Pale Ale (IPA)
291	Harviestoun Ola Dubh (30 Year)	8	45	1.019	16	38	Old Ale	55	Old Ale
809	Harviestoun Ola Dubh 16 Year Old	8	45	1.019	16	38	Old Ale	55	Old Ale
810	Harviestoun Ola Dubh 30 Year Old	8	45	1.019	16	38	Old Ale	55	Old Ale
811	Harviestoun Old Engine Oil	6	45	1.019	16	38	Old Ale	55	Old Ale
1263	He'Brew (Shmaltz) Bittersweet Lenny's R.I.P.A.	10	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1264	He'Brew (Shmaltz) Genesis Ale	5.6	32	1.012	27	13	Brown Ale	4	American Brown Ale
1265	He'Brew (Shmaltz) Jewbelation Bar Mitzvah 13	13	85	1.02	13	36	Strong Ale	13	American Strong Ale
1266	He'Brew (Shmaltz) Messiah Bold	5.6	32	1.012	27	13	Brown Ale	4	American Brown Ale
1267	He'Brew (Shmaltz) Origin	8	85	1.02	13	36	Strong Ale	13	American Strong Ale
1269	He'Brew (Shmaltz) R.I.P.A. on Rye	10	22	1.012	17	45	Specialty Grain	19	Rye Beer
1268	He'Brew (Shmaltz) Rejewvenator	7.8	85	1.02	13	36	Strong Ale	13	American Strong Ale
1058	Heineken Birra Moretti	4.6	12	1.006	3	20	Lager	84	Euro Pale Lager
1059	Heineken Birra Moretti La Rossa	7.2	21	1.02	16	16	Bock Beer	87	Doppelbock
733	Heineken Heineken	5	12	1.006	3	20	Lager	84	Euro Pale Lager
734	Heineken Heineken Premium Light	3.2	10	1.001	3	20	Lager	80	Light Lager
1328	Heineken Newcastle Brown Ale	4.7	20	1.011	22	13	Brown Ale	43	English Brown Ale
2028	Heinrich Reissdorf Reissdorf Kölsch	4.8	25	1.009	4	39	Kolsch	65	Kölsch
2120	Henry Weinhard's Blue Boar Ale	4.6	NULL	NULL	NULL	17	Cream Ale	NULL	NULL
2121	Henry Weinhard's Hefeweizen	4.86	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
2122	Henry Weinhard's Private Reserve	4.8	NULL	NULL	NULL	20	Lager	NULL	NULL
1246	Het Anker Cuvee Van de Keizer Blue	11	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
1247	Het Anker Cuvee Van de Keizer Red	10	28	1.011	4	36	Strong Ale	25	Belgian Strong Pale Ale
1241	Het Anker Gouden Carolus Ambrio	8	28	1.011	4	36	Strong Ale	25	Belgian Strong Pale Ale
1242	Het Anker Gouden Carolus Classic	8.5	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
1243	Het Anker Gouden Carolus Hopsinjoor	8	55	1.014	11	10	India Pale Ale	22	Belgian IPA
1244	Het Anker Gouden Carolus Noel	10.5	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
1245	Het Anker Gouden Carolus Triple	9	30	1.011	6	9	Tripel	37	Tripel
1937	Highland Auld Asheville Vintage Ale	9.5	45	1.019	16	38	Old Ale	55	Old Ale
1938	Highland Big Butte Smoked Porter	7	35	1.014	29	23	Porter	11	American Porter
1939	Highland Black Mocha Stout	5.6	55	1.016	35	11	Stout	12	American Stout
1940	Highland Black Mountain Bitter	4	30	1.009	9	28	Bitter	42	English Bitter
1941	Highland Cattail Peak Wheat	4.7	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
1942	Highland Clawhammer Oktoberfest	5	23	1.014	11	42	Marzen	95	Märzen / Oktoberfest
1943	Highland Cold Mountain Winter Ale	?	25	1.016	17	36	Strong Ale	57	Winter Warmer
1944	Highland Gaelic Ale	5.8	32	1.012	13	29	Amber	1	American Amber / Red Ale
1945	Highland Kashmir IPA	5.6	50	1.014	11	10	India Pale Ale	8	American IPA
1946	Highland Oatmeal Porter	5.8	35	1.014	29	23	Porter	11	American Porter
1947	Highland Seven Sisters	6.5	20	1.013	13	33	Dubbel	28	Dubbel
1948	Highland St. Terese's Pale Ale	5.2	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1949	Highland Tasgall Ale	8	26	1.035	19	25	Scottish Style Ale	71	Scotch Ale / Wee Heavy
2123	Hill Farmstead Abner	8.2	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
2124	Hill Farmstead Edward	5.2	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
2125	Hill Farmstead Ephraim	10.5	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
2126	Hill Farmstead Jim	7.5	NULL	NULL	NULL	8	Misc	NULL	NULL
812	Hitachino Espresso Stout	7.5	NULL	NULL	NULL	11	Stout	NULL	NULL
814	Hitachino Japanese Classic Ale	7	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
815	Hitachino Lacto Sweet Stout	3.8	NULL	NULL	NULL	11	Stout	NULL	NULL
818	Hitachino Nest Weizen	5	12	1.012	5	26	Wheat Beer	63	Hefeweizen
816	Hitachino New Year Celebration Ale	9	NULL	NULL	NULL	36	Strong Ale	NULL	NULL
813	Hitachino Real Ginger Brew	7	NULL	NULL	NULL	44	Fruit/Vegetable	NULL	NULL
817	Hitachino Red Rice Ale	7	28	1.011	4	36	Strong Ale	25	Belgian Strong Pale Ale
819	Hitachino White Ale	5	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
820	Hitachino XH	7	85	1.02	13	36	Strong Ale	13	American Strong Ale
2127	Hite Hite	4.5	NULL	NULL	NULL	20	Lager	NULL	NULL
1952	Hofbräu München Hofbräu Original	5.1	19	1.01	4	16	Bock Beer	94	Munich Helles Lager
1950	Hofbräu München Münchner Weisse	5.1	12	1.012	5	26	Wheat Beer	63	Hefeweizen
1951	Hofbräu München Oktoberfestbier	6.3	23	1.014	11	42	Marzen	95	Märzen / Oktoberfest
1728	Hometown Light	3.7	10	1.001	3	20	Lager	80	Light Lager
1727	Hometown New Jersey Lager	4.1	32	1.01	17	29	Amber	75	American Amber / Red Lager
1729	Hometown New York Lager	5	32	1.01	17	29	Amber	75	American Amber / Red Lager
1726	Hometown Pennsylvania Lager	5	10	1.006	3	20	Lager	74	American Adjunct Lager
1270	Hoppin' Frog B.O.R.I.S. The Crusher	9.4	70	1.024	35	11	Stout	56	Russian Imperial Stout
1953	Hoppin' Frog Mean Manalishi Double I.P.A.	8.2	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1271	Hopworks (HUB) Hopworks IPA	6.6	50	1.014	11	10	India Pale Ale	8	American IPA
1272	Hopworks (HUB) Survival 7-Grain Stout	5.3	33	1.015	32	11	Stout	54	Oatmeal Stout
2218	Hudepohl-Schoenling Little Kings Cream Ale	5.5	NULL	NULL	NULL	17	Cream Ale	NULL	NULL
1153	Huyghe Delirium Nocturnum	8.5	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
1154	Huyghe Delirium Noel	10	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
1155	Huyghe Delirium Tremens	8.5	28	1.011	4	36	Strong Ale	25	Belgian Strong Pale Ale
2021	Innis and Gunn Oak Aged Beer	6.6	30	1.01	9	31	Pale Ale	46	English Pale Ale
292	Inveralmond Blackfriar	7	18	1.012	13	25	Scottish Style Ale	72	Scottish Ale
293	Inveralmond Lia Fail	4.7	18	1.012	13	28	Bitter	72	Scottish Ale
294	Inveralmond Ossian	4.1	18	1.011	9	30	Blonde	47	English Pale Mild Ale
64	Iron City Augustiner Lager	4.3	24	1.012	13	20	Lager	98	Vienna Lager
821	Iron City I.C. Light	4.15	10	1.001	3	20	Lager	80	Light Lager
295	Iron City Premium Lager	4.5	10	1.006	3	20	Lager	74	American Adjunct Lager
296	Ithaca Alphalpha	8.5	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
822	Ithaca Apricot Wheat	4.9	NULL	NULL	NULL	44	Fruit/Vegetable	NULL	NULL
823	Ithaca Brute	6.5	17	1.01	8	32	Wild Ale	14	American Wild Ale
824	Ithaca Cascazilla	7	NULL	NULL	NULL	29	Amber	NULL	NULL
825	Ithaca Double IPA	9.2	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
297	Ithaca Eleven	8.5	30	1.019	35	11	Stout	53	Milk / Sweet Stout
826	Ithaca Flower Power	7	50	1.014	11	10	India Pale Ale	8	American IPA
827	Ithaca Gorges Smoked Porter	6.3	35	1.014	29	41	Smoked Beer	11	American Porter
2128	Ithaca Ground Break	6	NULL	NULL	NULL	24	Saison	NULL	NULL
828	Ithaca Nut Brown Ale	4.9	20	1.011	22	13	Brown Ale	43	English Brown Ale
298	Ithaca Old Habit	9	22	1.012	17	14	Barley Wine	19	Rye Beer
831	Ithaca Pale Ale	5.8	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
829	Ithaca Ten	10	85	1.02	13	36	Strong Ale	13	American Strong Ale
830	Ithaca White Gold	8	28	1.011	4	36	Strong Ale	25	Belgian Strong Pale Ale
1284	J.W. Lees Harvest Ale	11.5	52	1.024	15	14	Barley Wine	41	English Barleywine
1703	James Boag Premium Lager	5	12	1.006	3	20	Lager	84	Euro Pale Lager
833	Jolly Pumpkin Bam Biere	4.5	NULL	NULL	NULL	24	Saison	NULL	NULL
834	Jolly Pumpkin Bam Noire	4.3	NULL	NULL	NULL	24	Saison	NULL	NULL
299	Jolly Pumpkin Calabaza Blanca	4.8	15	1.01	3	26	Wheat Beer	38	Witbier
300	Jolly Pumpkin La Roja	7.2	17	1.01	8	32	Wild Ale	14	American Wild Ale
835	Jolly Pumpkin Luciernaga (The Firefly)	6.5	25	1.012	11	31	Pale Ale	23	Belgian Pale Ale
836	Jolly Pumpkin Madrugada Obscura (Dark Dawn Stout)	8.1	NULL	NULL	NULL	11	Stout	NULL	NULL
837	Jolly Pumpkin Maracaibo Especial (Special Brown Ale)	7.5	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
301	Jolly Pumpkin Oro de Calabaza	8	15	1.012	12	35	Biere de Garde	27	Bière de Garde
1607	Karl Strauss Amber Lager	4.2	32	1.01	17	29	Amber	75	American Amber / Red Lager
1606	Karl Strauss Red Trolley Ale	5.8	32	1.012	13	29	Amber	1	American Amber / Red Ale
1608	Karl Strauss Woodie Gold	4.6	35	1.01	4	12	Pilsner	90	German Pilsener
2022	Kenya Breweries Tusker Premium Lager	4.2	10	1.006	3	20	Lager	74	American Adjunct Lager
1822	Kettlehouse Cold Smoke Scotch Ale	6.5	26	1.035	19	25	Scottish Style Ale	71	Scotch Ale / Wee Heavy
1761	Kirin Kirin Ichiban	5	12	1.006	3	20	Lager	100	Japanese Rice Lager
302	Kona Fire Rock Pale Ale	6	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
303	Kona Longboard Lager	5.5	10	1.006	3	20	Lager	78	American Pale Lager
304	Kona Pipeline Porter	5.4	35	1.014	29	23	Porter	11	American Porter
305	Kona Wailua	5.4	13	1.01	3	44	Fruit/Vegetable	10	American Pale Wheat Ale
957	Konigshoeven La Trappe Blond	6.5	25	1.012	11	31	Pale Ale	23	Belgian Pale Ale
958	Konigshoeven La Trappe Dubbel	7	20	1.013	13	33	Dubbel	28	Dubbel
959	Konigshoeven La Trappe Quadrupel	10	NULL	NULL	NULL	34	Quad	NULL	NULL
960	Konigshoeven La Trappe Tripel	8	30	1.011	6	9	Tripel	37	Tripel
1505	Konigshoeven Tilburg's Dutch Brown Ale	5	25	1.015	16	33	Dubbel	21	Belgian Dark Ale
1286	Konigshoeven Witte Trappist	5.5	15	1.01	3	26	Wheat Beer	38	Witbier
1811	Köstritzer Köstritzer Schwarzbier	4.8	28	1.013	24	43	Schwarzbier	97	Schwarzbier
2023	Kronenbourg 1664	5.9	12	1.006	3	20	Lager	84	Euro Pale Lager
1287	Kulmbacher Eisbock	9.2	30	1.027	24	16	Bock Beer	89	Eisbock
2020	Kulmbacher EKU 28	11	21	1.02	16	16	Bock Beer	87	Doppelbock
1810	Kulmbacher Mönchshof Schwarzbier	4.9	28	1.013	24	43	Schwarzbier	97	Schwarzbier
2133	Labatt Ice	5.6	NULL	NULL	NULL	20	Lager	NULL	NULL
2134	Labatt Kokanee	5	NULL	NULL	NULL	20	Lager	NULL	NULL
1631	Labatt Labatt Blue	5	10	1.006	3	20	Lager	74	American Adjunct Lager
1632	Labatt Labatt Blue Light	4	10	1.001	3	20	Lager	80	Light Lager
2135	Labatt Maximum Ice	7.1	NULL	NULL	NULL	8	Misc	NULL	NULL
1958	Lagunitas A Little Sumpin' Extra! Ale	8.74	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1590	Lagunitas A Little Sumpin' Sumpin' Ale	7.3	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
961	Lagunitas Brown Shugga'	9.5	85	1.02	13	36	Strong Ale	13	American Strong Ale
962	Lagunitas Cappuccino Stout	8.3	NULL	NULL	NULL	11	Stout	NULL	NULL
963	Lagunitas Censored (Kronik)	5.9	NULL	NULL	NULL	29	Amber	NULL	NULL
966	Lagunitas Hop Stoopid	8	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1959	Lagunitas Imperial Stout	8.2	70	1.024	35	11	Stout	56	Russian Imperial Stout
967	Lagunitas IPA	5.7	50	1.014	11	10	India Pale Ale	8	American IPA
2040	Lagunitas Little Sumpin' Wild	8.85	28	1.011	4	36	Strong Ale	25	Belgian Strong Pale Ale
968	Lagunitas Lucky 13	8.3	NULL	NULL	NULL	29	Amber	NULL	NULL
969	Lagunitas Maximus	7.5	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
1416	Lagunitas New Dogtown Pale Ale	6.4	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
964	Lagunitas Olde Gnarlywine	11	NULL	NULL	NULL	14	Barley Wine	NULL	NULL
970	Lagunitas Pils	5.3	NULL	NULL	NULL	20	Lager	NULL	NULL
1960	Lagunitas Sirius Ale	7	18	1.009	4	17	Cream Ale	17	Cream Ale
965	Lagunitas The Hairy Eyeball Ale	8.8	85	1.02	13	36	Strong Ale	13	American Strong Ale
971	Lagunitas Undercover Investigation Shut-Down	9.28	85	1.02	13	36	Strong Ale	13	American Strong Ale
1591	Lagunitas Wilco Tango Foxtrot	7.83	85	1.02	13	36	Strong Ale	13	American Strong Ale
2137	Lake Placid 46'er Pale Ale	6	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
2138	Lake Placid Honey Rye	?	NULL	NULL	NULL	45	Specialty Grain	NULL	NULL
2139	Lake Placid India Pale Ale	6.8	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
2140	Lake Placid Ubu Ale	7	NULL	NULL	NULL	36	Strong Ale	NULL	NULL
1288	Lakefront E.S.B.	5.42	40	1.013	12	28	Bitter	51	Extra Special / Strong Bitter (ESB)
1961	Lakefront Fuel Cafe	5.93	55	1.016	35	11	Stout	12	American Stout
1289	Lakefront New Grist	5.75	13	1.012	8	45	Specialty Grain	101	Fruit / Vegetable Beer
1962	Lancaster Hop Hog	7.9	50	1.014	11	10	India Pale Ale	8	American IPA
1857	Lancaster Milk Stout	5.3	30	1.019	35	11	Stout	53	Milk / Sweet Stout
1817	Lazy Magnolia Southern Pecan	4.25	20	1.011	22	13	Brown Ale	43	English Brown Ale
838	Left Hand Black Jack Porter	5.8	27	1.011	25	23	Porter	48	English Porter
839	Left Hand Chainsaw Ale (Double Sawtooth)	8.3	85	1.02	13	36	Strong Ale	13	American Strong Ale
1697	Left Hand Fade to Black	8.5	50	1.015	35	11	Stout	52	Foreign / Export Stout
306	Left Hand Goosinator Doppelbock	7.2	21	1.02	16	16	Bock Beer	87	Doppelbock
840	Left Hand Haystack Wheat	4.9	12	1.012	5	26	Wheat Beer	63	Hefeweizen
841	Left Hand Imperial Stout	10.4	NULL	NULL	NULL	11	Stout	NULL	NULL
842	Left Hand Jackman's	5.2	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
843	Left Hand Juju Ginger	4	NULL	NULL	NULL	44	Fruit/Vegetable	NULL	NULL
844	Left Hand Milk Stout	5.2	30	1.019	35	11	Stout	53	Milk / Sweet Stout
307	Left Hand Oak Aged Imperial Stout	10.4	70	1.024	35	11	Stout	7	American Double / Imperial Stout
316	Left Hand Oak-Aged Widdershins	8.8	85	1.022	14	14	Barley Wine	2	American Barleywine
845	Left Hand Oktoberfest	6	NULL	NULL	NULL	42	Marzen	NULL	NULL
846	Left Hand Polestar Pilsner	5	NULL	NULL	NULL	12	Pilsner	NULL	NULL
308	Left Hand Rye Bock Lager	7.7	21	1.02	16	16	Bock Beer	87	Doppelbock
309	Left Hand Sawtooth	4.75	40	1.013	12	28	Bitter	51	Extra Special / Strong Bitter (ESB)
310	Left Hand Smoke Jumper	9.8	35	1.014	29	41	Smoked Beer	11	American Porter
847	Left Hand Smoked Goosinator Doppelbock	7.7	21	1.02	16	41	Smoked Beer	87	Doppelbock
311	Left Hand Snow Bound Winter Ale	8.6	25	1.016	17	44	Fruit/Vegetable	57	Winter Warmer
848	Left Hand Snowbound	8.6	25	1.016	17	36	Strong Ale	57	Winter Warmer
312	Left Hand St. Vrain Tripel	9	30	1.011	6	9	Tripel	37	Tripel
313	Left Hand Terra-Rye'zd	6.6	22	1.012	17	45	Specialty Grain	19	Rye Beer
314	Left Hand Twin Sisters	9.6	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
849	Left Hand Twin Sisters	9.6	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
315	Left Hand Warrior IPA	6.8	50	1.014	11	10	India Pale Ale	8	American IPA
317	Leinenkugel's 1888 Bock	5.1	22	1.016	17	16	Bock Beer	86	Bock
318	Leinenkugel's Berry Weisse	4.74	13	1.012	8	26	Wheat Beer	101	Fruit / Vegetable Beer
319	Leinenkugel's Big Butt Doppelbock	5.8	21	1.02	16	16	Bock Beer	87	Doppelbock
320	Leinenkugel's Classic Amber	4.9	32	1.01	17	20	Lager	75	American Amber / Red Lager
321	Leinenkugel's Creamy Dark	4.94	14	1.01	17	20	Lager	83	Euro Dark Lager
322	Leinenkugel's Fireside Nut Brown	4.9	14	1.01	17	13	Brown Ale	83	Euro Dark Lager
323	Leinenkugel's Honey Weisse	4.9	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
324	Leinenkugel's Light	4.19	10	1.001	3	20	Lager	80	Light Lager
325	Leinenkugel's Oktoberfest	5.1	23	1.014	11	42	Marzen	95	Märzen / Oktoberfest
326	Leinenkugel's Original	4.5	10	1.006	3	20	Lager	74	American Adjunct Lager
327	Leinenkugel's Red Lager	4.49	24	1.012	13	20	Lager	98	Vienna Lager
328	Leinenkugel's Summer Shandy	4.2	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
329	Leinenkugel's Sunset Wheat	4.9	15	1.01	3	26	Wheat Beer	38	Witbier
1290	Lindemans Cassis	4	5	1.005	5	44	Fruit/Vegetable	33	Lambic - Fruit
1292	Lindemans Faro Lambic	4.2	5	1.005	5	32	Wild Ale	29	Faro
1293	Lindemans Framboise	2.5	5	1.005	5	44	Fruit/Vegetable	33	Lambic - Fruit
1294	Lindemans Gueuze	4	5	1.003	5	32	Wild Ale	32	Gueuze
1291	Lindemans Gueuze Cuvée René	6	5	1.003	5	32	Wild Ale	32	Gueuze
1295	Lindemans Kriek	4	5	1.005	5	44	Fruit/Vegetable	33	Lambic - Fruit
1296	Lindemans Pêche	4	5	1.005	5	44	Fruit/Vegetable	33	Lambic - Fruit
1297	Lindemans Pomme	4	5	1.005	5	44	Fruit/Vegetable	33	Lambic - Fruit
1701	Lion Brewery Lionshead Deluxe Pilsner	4.5	10	1.006	3	20	Lager	74	American Adjunct Lager
2141	Little Creatures Pale Ale	5.2	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
1963	Long Trail Blackbeary Wheat	4	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
1299	Long Trail Double Bag	7.2	38	1.013	16	38	Old Ale	59	Altbier
1298	Long Trail Long Trail Ale	4.6	38	1.013	16	38	Old Ale	59	Altbier
1300	Long Trail Long Trail IPA	5.9	50	1.014	11	10	India Pale Ale	45	English India Pale Ale (IPA)
1413	Long Trail Pale Ale	5	30	1.01	9	31	Pale Ale	46	English Pale Ale
330	Lost Abbey 10 Commandments	9	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
850	Lost Abbey Avant Garde	7	15	1.012	12	35	Biere de Garde	27	Bière de Garde
335	Lost Abbey Carnevale 2009	6.5	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
336	Lost Abbey Cuvee De Tomme	11.5	17	1.01	8	36	Strong Ale	14	American Wild Ale
851	Lost Abbey Cuvee De Tomme	11.5	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
2142	Lost Abbey Deliverance	12.5	NULL	NULL	NULL	36	Strong Ale	NULL	NULL
337	Lost Abbey Devotion	6.2	25	1.012	11	30	Blonde	23	Belgian Pale Ale
338	Lost Abbey Gift Of The Magi	10	15	1.012	12	35	Biere de Garde	27	Bière de Garde
339	Lost Abbey Inferno Ale	8.5	28	1.011	4	36	Strong Ale	25	Belgian Strong Pale Ale
340	Lost Abbey Judgment Day	10.5	28	1.017	17	34	Quad	35	Quadrupel (Quad)
341	Lost Abbey Lost And Found	8	20	1.013	13	33	Dubbel	28	Dubbel
342	Lost Abbey Ne Goeien	5.5	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
