St. Bernardus Prior 8	Dubbel
St. Feuillien Brune	Dubbel
Brunehaut St. Martin Brune	Dubbel
Westmalle Dubbel	Dubbel
Alken-Maes Grimbergen Dubbel	Dubbel
Westvleteren Westvleteren 8	Dubbel
Highland Seven Sisters	Dubbel
Smuttynose Winter Ale	Dubbel
Great Divide Dunkel Weisse	Dunkelweizen
Samuel Adams Dunkelweizen	Dunkelweizen
Two Brothers Bonfire Dunkle Weisse	Dunkelweizen
Weltenburger Hefe-Weissbier Dunkel	Dunkelweizen
Boulevard Lunar Ale	Dunkelweizen
Michelob Dunkel Weisse	Dunkelweizen
Aying Altbairisch Dunkel	Dunkelweizen
Spaten-Franziskaner Hefe-Weissbier Dunkel	Dunkelweizen
Hacker-Pschorr Weisse Dark	Dunkelweizen
Weihenstephaner Hefeweissbier Dunkel	Dunkelweizen
Weltenburger Hefe-Weizen Dunkel	Dunkelweizen
Aying Ur-Weisse	Dunkelweizen
Erdinger Weissbier Dunkel	Dunkelweizen
Bayern Dragon's Breath	Dunkelweizen
Schell's Snowstorm 2010	Dunkelweizen
Kulmbacher Eisbock	Eisbock
Schneider Aventinus Weizen-Eisbock	Eisbock
Cisco Brewers Baggywrinkle Barleywine	English Barley Wine
BrewDog Devine Rebel	English Barleywine
Flossmoor Station Wooden Hell	English Barleywine
Flying Dog Horn Dog	English Barleywine
Midnight Sun Arctic Devil	English Barleywine
Brooklyn Monster Ale	English Barleywine
AleSmith Old Numbskull	English Barleywine
Old Dominion Dominion Millennium Ale	English Barleywine
Alvinne Melchior	English Barleywine
J.W. Lees Harvest Ale	English Barleywine
Weyerbacher Blithering Idiot	English Barleywine
Weyerbacher Insanity	English Barleywine
Avery Samael's Ale	English Barleywine
Young's Old Nick	English Barleywine
Duck-Rabbit Barleywine Ale	English Barleywine
Pisgah Hellbender Barleywine	English Barleywine
Sprecher Barleywine	English Barleywine
Full Sail Hopocity	English Bitter
Goose Island Honker's Ale	English Bitter
Nogne O Bitter	English Bitter
Rogue Younger's Special Bitter	English Bitter
Surly Bitter Brewer	English Bitter
Marshall Brewing McNellie's Pub Ale	English Bitter
Anchor Small Beer	English Bitter
Greene King / Morland Wexford Irish Cream Ale	English Bitter
Highland Black Mountain Bitter	English Bitter
Bell's Best Brown Ale	English Brown Ale
Saranac Nut Brown Ale	English Brown Ale
Goose Island Nut Brown Ale	English Brown Ale
Otter Creek Wolaver's Brown Ale	English Brown Ale
Abita Turbodog	English Brown Ale
Ithaca Nut Brown Ale	English Brown Ale
Midnight Sun Kodiak Brown	English Brown Ale
Avery Ellie's Brown	English Brown Ale
Matt Brewing Pete's Wicked Ale	English Brown Ale
AleSmith Nautical Nut Brown Ale	English Brown Ale
Atlantic Bar Harbor Real Ale	English Brown Ale
Black Sheep Riggwelter Yorkshire Ale	English Brown Ale
Heineken Newcastle Brown Ale	English Brown Ale
Nogne O Brown Ale	English Brown Ale
Samuel Smith Nut Brown Ale	English Brown Ale
Ska Brewing Buster Nut Brown	English Brown Ale
Smuttynose Old Brown Dog	English Brown Ale
Sweetwater Georgia Brown	English Brown Ale
Troegs Rugged Trail	English Brown Ale
Wychwood Hobgoblin	English Brown Ale
Lost Coast Downtown Brown	English Brown Ale
Lost Coast Winterbraun	English Brown Ale
New Glarus Fat Squirrel Ale	English Brown Ale
Saint Arnold Brown Ale	English Brown Ale
Real Ale Brewing Brewhouse Brown	English Brown Ale
Gordon Biersch Black Toad	English Brown Ale
Lazy Magnolia Southern Pecan	English Brown Ale
Michigan Nut Brown Ale	English Brown Ale
Sprecher Pub Brown Ale	English Brown Ale
Harpoon Brown	English Dark Mild Ale
Yards Brawler	English Dark Mild Ale
BrewDog Chaos Theory	English India Pale Ale (IPA)
Harviestoun Bitter & Twisted	English India Pale Ale (IPA)
Meantime IPA	English India Pale Ale (IPA)
Belhaven Twisted Thistle IPA	English India Pale Ale (IPA)
Boulder Beer Cold Hop	English India Pale Ale (IPA)
Eel River I.P.A.	English India Pale Ale (IPA)
Flying Fish HopFish	English India Pale Ale (IPA)
Long Trail Long Trail IPA	English India Pale Ale (IPA)
Middle Ages ImPaled Ale	English India Pale Ale (IPA)
Samuel Smith India Ale	English India Pale Ale (IPA)
Shipyard IPA	English India Pale Ale (IPA)
Scottish and Newcastle McEwan's India Pale Ale	English India Pale Ale (IPA)
Yards India Pale Ale	English India Pale Ale (IPA)
New English Troopers Tipple	English India Pale Ale (IPA)
Sierra Nevada India Pale Ale	English India Pale Ale (IPA)
St. Peter's India Pale Ale	English India Pale Ale (IPA)
Hitachino Japanese Classic Ale	English IPA
Brooklyn East India Pale Ale	English IPA
Cisco Whale's Tale Pale Ale	English Pale Ale
Coopers Coopers Original Pale Ale	English Pale Ale
Coopers Coopers Sparkling Ale	English Pale Ale
Full Sail Rip Curl	English Pale Ale
Great Divide Denver Pale Ale	English Pale Ale
Otter Creek Otteroo	English Pale Ale
Firestone Walker Double Barrel Ale	English Pale Ale
Michelob Pale Ale	English Pale Ale
Brooklyn Pennant Ale 55	English Pale Ale
Brooklyn Summer Ale	English Pale Ale
Fuller's London Pride	English Pale Ale
Anheuser-Busch InBev Bass Pale Ale	English Pale Ale
Black Sheep Monty Python's Holy Grail	English Pale Ale
Black Sheep Black Sheep Ale	English Pale Ale
Anheuser-Busch InBev Boddingtons Pub Ale	English Pale Ale
Morland Old Speckled Hen	English Pale Ale
Nethergate Augustinian Ale	English Pale Ale
Long Trail Pale Ale	English Pale Ale
Samuel Smith Old Brewery Pale Ale	English Pale Ale
Samuel Smith Organic Best Ale	English Pale Ale
Saranac Pale Ale	English Pale Ale
Samuel Adams Pale Ale	English Pale Ale
Wychwood Fiddler's Elbow	English Pale Ale
Wychwood Scarecrow	English Pale Ale
Wychwood WychCraft	English Pale Ale
Youngs Waggledance	English Pale Ale
Scottish and Newcastle John Courage	English Pale Ale
Samuel Adams Pale Ale	English Pale Ale
Rahr and Sons Blind Salamander	English Pale Ale
Greene King / Morland Abbot Ale	English Pale Ale
Michelob Pale Ale	English Pale Ale
Innis and Gunn Oak Aged Beer	English Pale Ale
St. Peter's Golden Ale	English Pale Ale
Arcadia Angler's Ale	English Pale Ale
Craftsman Poppyfields Pale Ale	English Pale Ale
Four Peaks 8th Street Ale	English Pale Ale
Lake Placid 46'er Pale Ale	English Pale Ale
Odell Brewing 5 Barrel Pale Ale	English Pale Ale
Shepherd Neame Spitfire	English Pale Ale
Switchback Switchback Ale	English Pale Ale
William Bull William's Pale Ale	English Pale Ale
Inveralmond Ossian	English Pale Mild Ale
Meantime Coffee Porter	English Porter
Meantime London Porter	English Porter
Arcadia London Porter	English Porter
Left Hand Black Jack Porter	English Porter
Fuller's London Porter	English Porter
Darwin Brewery Original Flag Porter	English Porter
Mad River Steelhead Scotch Porter	English Porter
Nethergate Old Growler	English Porter
Nogne O God Jul	English Porter
Nogne O Porter	English Porter
Samuel Smith Taddy Porter	English Porter
Yards General Washington's Tavern Porter	English Porter
Mayflower Porter	English Porter
St. Peter's Old-Style Porter	English Porter
Belhaven Scottish Stout	English Stout
Meantime London Stout	English Stout
Middle Ages Black Heart Stout	English Stout
Yards Love Stout	English Stout
Orkney Dragonhead Stout	English Stout
Schell's Stout	English Stout
Flying Dog K9 Cruiser	English Strong Ale
New Holland Dragon's Milk	English Strong Ale
Fuller's 1845	English Strong Ale
Green's Green's Discovery	English Strong Ale
Yards Thomas Jefferson's Tavern Ale	English Strong Ale
Summit ESB	ESB
BrewDog The Physics	ESB
New Belgium 2° Below Winter Ale	ESB
Great Lakes Moondog Ale	ESB
Fuller's ESB	ESB
Rogue Brutal Bitter	ESB
Leinenkugel's Creamy Dark	Euro Dark Lager
Leinenkugel's Fireside Nut Brown	Euro Dark Lager
Saranac Season's Best Nut Brown Lager	Euro Dark Lager
Saranac Chocolate Amber	Euro Dark Lager
Sleeman Honey Brown Lager	Euro Dark Lager
Baltika #4 Dark Lager	Euro Dark Lager
Coopers Coopers Premium Lager	Euro Pale Lager
Heineken Heineken	Euro Pale Lager
Rogue Kells Irish-Style Lager	Euro Pale Lager
Heineken Birra Moretti	Euro Pale Lager
Grolsch Grolsch Premium Lager	Euro Pale Lager
Guinness Harp Lager	Euro Pale Lager
Peroni Peroni	Euro Pale Lager
Samuel Smith Organic Lager	Euro Pale Lager
Samuel Smith Pure Brewed Lager	Euro Pale Lager
Stella Artois Stella Artois	Euro Pale Lager
James Boag Premium Lager	Euro Pale Lager
Luxembourg Diekirch Premium	Euro Pale Lager
Boon Rawd Singha	Euro Pale Lager
Kronenbourg 1664	Euro Pale Lager
New Zealand Breweries Steinlager	Euro Pale Lager
Zywiec Breweries Zywiec Beer	Euro Pale Lager
Baltika Lite	Euro Pale Lager
Baltika #2	Euro Pale Lager
Baltika #3 Classic	Euro Pale Lager
Baltika #5 Golden Lager	Euro Pale Lager
Baltika Cooler	Euro Pale Lager
Hite Hite	Euro Pale Lager
Brasserie Piedboeuf Jupiler	Euro Pale Lager
Mythos Mythos	Euro Pale Lager
Turk Tuborg Skol Beer	Euro Pale Lager
Tennent Caledonian Tennent's Lager	Euro Pale Lager
Carlsberg Carlsberg Elephant	Euro Strong Lager
Baltika #9 Extra Lager	Euro Strong Lager
Green Flash Double Stout	Export/Imperial Stout
Foster's Foster's Premium Ale	Extra Special / Strong Bitter (ESB)
Full Sail Equinox	Extra Special / Strong Bitter (ESB)
Left Hand Sawtooth	Extra Special / Strong Bitter (ESB)
Otter Creek Equinox Ale	Extra Special / Strong Bitter (ESB)
Redhook ESB	Extra Special / Strong Bitter (ESB)
Rogue Imperial Youngers Special Ale	Extra Special / Strong Bitter (ESB)
Saranac E.S.B.	Extra Special / Strong Bitter (ESB)
AleSmith Anvil ESB	Extra Special / Strong Bitter (ESB)
BridgePort BridgePort ESB	Extra Special / Strong Bitter (ESB)
Elysian Brewing The Wise ESB	Extra Special / Strong Bitter (ESB)
Flying Fish ESB Ale	Extra Special / Strong Bitter (ESB)
Grand Teton Bitch Creek ESB	Extra Special / Strong Bitter (ESB)
Lakefront E.S.B.	Extra Special / Strong Bitter (ESB)
Middle Ages Beast Bitter	Extra Special / Strong Bitter (ESB)
Shipyard Ringwood Old Thumper	Extra Special / Strong Bitter (ESB)
Southern Tier Harvest Ale	Extra Special / Strong Bitter (ESB)
Stoudts Scarlet Lady Ale	Extra Special / Strong Bitter (ESB)
Youngs Special London Ale	Extra Special / Strong Bitter (ESB)
Yards Extra Special Ale	Extra Special / Strong Bitter (ESB)
Silver City Big Daddy's ESB	Extra Special / Strong Bitter (ESB)
Goose Island Harvest Ale	Extra Special / Strong Bitter (ESB)
Anderson Valley Boont ESB	Extra Special / Strong Bitter (ESB)
Clipper City Heavy Seas Winter Storm	Extra Special / Strong Bitter (ESB)
Adnams Broadside	Extra Special / Strong Bitter (ESB)
Deschutes Bachelor ESB	Extra Special / Strong Bitter (ESB)
Evolution Exile ESB	Extra Special / Strong Bitter (ESB)
Shepherd Neame Bishops Finger	Extra Special / Strong Bitter (ESB)
Wells Wells Bombardier	Extra Special / Strong Bitter (ESB)
Lindemans Faro Lambic	Faro
Captain Lawrence Rosso e Marrone	Flanders Oud Bruin
Bockor Bellegems Bruin	Flanders Oud Bruin
Deschutes The Dissident	Flanders Oud Bruin
Ommegang Zuur	Flanders Oud Bruin
Bavik Petrus Aged Pale	Flanders Oud Bruin
Bavik Petrus Oud Bruin	Flanders Oud Bruin
Van Steenberge Monk's Café	Flanders Oud Bruin
Timmermans Bourgogne Des Flandres Brune	Flanders Oud Bruin
Rodenbach Rodenbach Classic Ale	Flanders Red Ale
De Proef Zoetzuur Flemish Ale	Flanders Red Ale
De Proef Zoetzuur Flemish Ale	Flanders Red Ale
New Belgium La Folie	Flanders Red Ale
Rodenbach Grand Cru	Flanders Red Ale
Bockor Cuvee des Jacobins Rouge	Flanders Red Ale
Verhaeghe Duchesse de Bourgogne	Flanders Red Ale
Verhaeghe Echt Kriekenbier	Flanders Red Ale
Verhaeghe Vichtenaar	Flanders Red Ale
Timmermans Bourgogne Des Flandres	Flanders Red Ale
Van Honsebrouck Bacchus	Flanders Red Ale
Coopers Coopers Best Extra Stout	Foreign / Export Stout
Otter Creek Otter Mon	Foreign / Export Stout
Smisje Catherine the Great	Foreign / Export Stout
Left Hand Fade to Black	Foreign / Export Stout
De Dolle Extra Export Stout	Foreign / Export Stout
Oggi's Black Magic Stout	Foreign / Export Stout
Cisco Brewers Captain Swain's Extra Stout	Foreign/Export Stout
Deschutes Hop Trip	Fresh Hop Ale
Bell's Cherry Ale	Fruit / Vegetable Beer
Bell's Raspberry Ale	Fruit / Vegetable Beer
Big Sky Smoove Cherry Ale	Fruit / Vegetable Beer
Buffalo Bill's Orange Blossom Cream Ale	Fruit / Vegetable Beer
Great Divide Wild Raspberry Ale	Fruit / Vegetable Beer
Great Lakes Orange Peel Ale	Fruit / Vegetable Beer
Harpoon Framboise	Fruit / Vegetable Beer
Harpoon Peche	Fruit / Vegetable Beer
Leinenkugel's Berry Weisse	Fruit / Vegetable Beer
Leinenkugel's Summer Shandy	Fruit / Vegetable Beer
Magic Hat #9	Fruit / Vegetable Beer
Magic Hat Wacko	Fruit / Vegetable Beer
New Belgium Old Cherry	Fruit / Vegetable Beer
Pyramid Audacious Apricot Ale	Fruit / Vegetable Beer
Samuel Adams Cherry Wheat	Fruit / Vegetable Beer
Samuel Adams Cranberry Lambic	Fruit / Vegetable Beer
Sly Fox Black Raspberry Reserve	Fruit / Vegetable Beer
Abita Purple Haze	Fruit / Vegetable Beer
Abita Strawberry Harvest Lager	Fruit / Vegetable Beer
21st Amendment Hell or High Watermelon	Fruit / Vegetable Beer
Atlantic Bar Harbor Blueberry Ale	Fruit / Vegetable Beer
Blue Point Brewing Blue Point Blueberry	Fruit / Vegetable Beer
Eel River Acai Berry Wheat	Fruit / Vegetable Beer
Lakefront New Grist	Fruit / Vegetable Beer
New Glarus Wisconsin Belgian Red	Fruit / Vegetable Beer
Rogue Morimoto Black Obi	Fruit / Vegetable Beer
Rogue Morimoto Soba Ale	Fruit / Vegetable Beer
Sea Dog Apricot Wheat	Fruit / Vegetable Beer
Sea Dog Blue Paw	Fruit / Vegetable Beer
Sweetwater Sweetwater Blue	Fruit / Vegetable Beer
Wachusett Blueberry	Fruit / Vegetable Beer
Van Honsebrouck Kasteel Rouge	Fruit / Vegetable Beer
New Glarus Raspberry Tart	Fruit / Vegetable Beer
Skagway Spruce Tip Ale	Fruit / Vegetable Beer
Dogfish Head Fort	Fruit / Vegetable Beer
Wells Banana Bread Beer	Fruit / Vegetable Beer
Samuel Smith Organic Raspberry Fruit Beer	Fruit / Vegetable Beer
Dogfish Head Black & Blue	Fruit / Vegetable Beer
Founders Cerise	Fruit / Vegetable Beer
Craftsman Triple White Sage	Fruit / Vegetable Beer
Long Trail Blackbeary Wheat	Fruit / Vegetable Beer
New Glarus Unplugged Enigma	Fruit / Vegetable Beer
Brasserie de Silly Pink Killer	Fruit / Vegetable Beer
Craftsman Cabernale	Fruit / Vegetable Beer
Michigan Celis Raspberry	Fruit / Vegetable Beer
Thomas Hooker Watermelon Ale	Fruit Beer
Unibroue Quelque Chose	Fruit Beer
Ithaca Apricot Wheat	Fruit Beer
Matt Brewing Pete's Wicked Strawberry Blonde	Fruit Beer
Voodoo Love Child	Fruit Beer/Biere de Garde
Cantillon Kriek	Fruit lambic
Cantillon Rose De Gambrinus	Fruit lambic
Southern Tier Raspberrry Porter	Fruit Porter
Left Hand Juju Ginger	Fruit/Vegetable Beer
Southern Tier Raspberry Wheat Beer	Fruit/Wheat Beer
Victory Prima Pils	German Pilsener
Boulevard Boulevard Pilsner	German Pilsener
Capital Capital Pilsner	German Pilsener
Full Sail Full Sail LTD 03	German Pilsener
Saranac Golden Pilsener	German Pilsener
Sly Fox Pikeland Pils	German Pilsener
Bavik Bavik Premium Pils	German Pilsener
Beck's Beck's	German Pilsener
FEMSA Bohemia	German Pilsener
Carlsberg Carlsberg Beer	German Pilsener
Erie Brewing Presque Isle Pilsner	German Pilsener
Saranac Adirondack Lager	German Pilsener
Stoudts Pils	German Pilsener
St. Pauli St. Pauli Girl	German Pilsener
Warsteiner Premium Verum	German Pilsener
Karl Strauss Woodie Gold	German Pilsener
Samuel Adams Noble Pils	German Pilsener
Metropolitan Flywheel	German Pilsener
Minhas Simpler Times Pilsner	German Pilsener
Real Ale Brewing Hans' Pils	German Pilsener
Abita SOS	German Pilsener
Silver City Gold Mountain Pilsner	German Pilsener
Marshall Brewing Old Pavilion	German Pilsener
Browar Okocim Okocim Beer	German Pilsener
Radeberger Pilsner	German Pilsener
New Belgium Blue Paddle Pilsner	German Pilsener
Schell's Pils	German Pilsener
Tallgrass Kold	German Pilsener
Cantillon Cuvee des Champions	Gueuze
Cantillon Gueuze Loerik	Gueuze
Cantillon Classic Gueuze	Gueuze
Brouwerij Boon Boon Oude Geuze	Gueuze
Brouwerij Boon Boon Oude Geuze Mariage Parfait	Gueuze
Brouwerij Girardin Girardin Gueuze Black Label	Gueuze
Brouwerij Oud Beersel Oude Gueuze Vieille	Gueuze
Lindemans Gueuze Cuvée René	Gueuze
Lindemans Gueuze	Gueuze
Van Honsebrouck St. Louis Gueuze Fond Tradition	Gueuze
Flying Dog In Heat Wheat	Hefeweizen
Harpoon UFO Raspberry Hefeweizen	Hefeweizen
Paulaner Hefe-Weizen	Hefeweizen
Pyramid Imperial Hefeweizen	Hefeweizen
Sierra Nevada Kellerweis	Hefeweizen
Sly Fox Royal Weisse	Hefeweizen
Summit Hefe Weizen	Hefeweizen
Hitachino Nest Weizen	Hefeweizen
Left Hand Haystack Wheat	Hefeweizen
Michelob Bavarian Style Wheat	Hefeweizen
Aying Brau-Weisse	Hefeweizen
Spaten-Franziskaner Hefe-Weissbier	Hefeweizen
Hacker-Pschorr Weisse	Hefeweizen
Drake's Hefe	Hefeweizen
Mission Hefeweizen	Hefeweizen
Schneider Weisse	Hefeweizen
Spoetzl Shiner Hefeweizen	Hefeweizen
Southern Tier Heavy Weizen	Hefeweizen
Weihenstephaner Hefeweissbier	Hefeweizen
Weltenburger Hefe-Weizen Hell	Hefeweizen
Erdinger Weissbier	Hefeweizen
New Glarus Crack'd Wheat	Hefeweizen
New Glarus Dancing Man Wheat	Hefeweizen
Butternuts Heinnieweisse	Hefeweizen
Rahr and Sons Summertime Wheat	Hefeweizen
Silver City Bavarian Style Hefeweizen	Hefeweizen
Brooklyn Brooklyner Weisse	Hefeweizen
Hofbräu München Münchner Weisse	Hefeweizen
Schneider Wiesen Edel-Weisse	Hefeweizen
Victory Sunrise Weiss	Hefeweizen
Baltika #8 Wheat Ale	Hefeweizen
Craftsman Heavenly Hefeweizen	Hefeweizen
Sprecher Hefe Weiss	Hefeweizen
Hitachino Real Ginger Brew	Herb/Spice Beer
Hitachino New Year Celebration Ale	Herb/Spice Beer
Arcadia Jaw-Jacker	Herbed / Spiced Beer
BrewDog Dogma	Herbed / Spiced Beer
Capital Capital Wild Rice	Herbed / Spiced Beer
Magic Hat Odd Notion Spring '09	Herbed / Spiced Beer
Dogfish Head Midas Touch	Herbed / Spiced Beer
Anheuser-Busch InBev Bud Light Golden Wheat	Herbed / Spiced Beer
Dogfish Head Chateau Jiahu	Herbed / Spiced Beer
Stillwater Artisanal Of Love & Regret	Herbed / Spiced Beer
Southern Tier Iniquity	Imperial Black IPA
Tyranena High-Class Broad	Imperial Brown Ale
Southern Tier Krampus	Imperial Helles
Southern Tier Gemini	Imperial IPA
Southern Tier Oak-Aged Un'earthly	Imperial IPA
Arcadia Hopmouth Double IPA	Imperial IPA
Boulevard Double Wide IPA	Imperial IPA
BrewDog Hardcore IPA	Imperial IPA
Clipper City Heavy Seas Big DIPA	imperial IPA
Foothills Seeing Double IPA	Imperial IPA
Full Sail Slipknot Imperial IPA	Imperial IPA
Goose Island Imperial IPA	Imperial IPA
Southern Tier Hoppe	Imperial IPA
Southern Tier UnEarthly	Imperial IPA
Ithaca Double IPA	Imperial IPA
Left Hand Twin Sisters	Imperial IPA
Ballast Point Dorado Double IPA	Imperial IPA
Founders Devil Dancer Triple IPA	Imperial IPA
Founders Double Trouble	Imperial IPA
Green Flash Imperial IPA	Imperial IPA
Lagunitas Maximus	Imperial IPA
New Holland Existential Hopwine	Imperial IPA
Two Brothers Red Eye Coffee Porter	Imperial Porter
Tyranena Devil Over  A Barrel	Imperial Porter
Tyranena Dirty Old Man	Imperial Porter
Tyranena The Devil Made Me Do It	Imperial Porter
38 Top Sail	Imperial Porter
Southern Tier Big Red	Imperial Red Ale
Lagunitas Lucky 13	Imperial Red Ale
Southern Tier Imperial Choklat Stout	Imperial Stout
Southern Tier Mokah	Imperial Stout
Southern Tier Jah-va	Imperial Stout
Voodoo Big Black Voodoo Daddy	Imperial Stout
Arcadia Imperial Stout	Imperial Stout
BrewDog Riptide	Imperial Stout
BrewDog Tokyo	Imperial Stout
Clipper City Heavy Seas Peg Leg	Imperial Stout
Foothills Total Eclipse Stout	Imperial Stout
Southern Tier Creme Brulee Stout	Imperial Stout
Southern Tier Oat	Imperial Stout
Great Lakes Barrel-Aged Blackout Stout	Imperial Stout
Great Lakes Blackout Stout	Imperial Stout
Hitachino Espresso Stout	Imperial Stout
Jolly Pumpkin Madrugada Obscura (Dark Dawn Stout)	Imperial Stout
Left Hand Imperial Stout	Imperial Stout
Mikkeller Beer Geek Breakfast	Imperial Stout
Mikkeller Beer Geek Brunch Weasel	Imperial Stout
Mikkeller Black	Imperial Stout
Avery The Czar	Imperial Stout
Avery Mephistopheles	Imperial Stout
Brooklyn Black Chocolate Stout	Imperial Stout
Deschutes The Abyss	Imperial Stout
Founders Breakfast Stout	Imperial Stout
Founders Imperial Stout	Imperial Stout
Founders Kentucky Breakfast Stout	Imperial Stout
Lagunitas Cappuccino Stout	Imperial Stout
New Holland Night Tripper	Imperial Stout
Southern Tier IPA	IPA
Summit India Pale Ale	IPA
Thomas Hooker Hop Meadow IPA	IPA
Tyranena Scurvy	IPA
Tyranena Stickin' It To The Man	IPA
Arcadia India Pale Ale	IPA
Big Sky IPA	IPA
Cisco Brewers Indie Pale Ale	IPA
Clipper City Heavy Seas Loose Cannon (Hop3)	IPA
Foothills Hoppyum	IPA
Full Sail Sun Of Spot	IPA
Full Sail Wreck The Halls	IPA
Magic Hat Blind Faith	IPA
Otter Creek Wolaver's India Pale Ale	IPA
Anheuser-Busch Bare Knuckle Stout	Irish Dry Stout
Boulevard Dry Stout	Irish Dry Stout
Avery Out Of Bounds Stout	Irish Dry Stout
North Coast Old No. 38 Stout	Irish Dry Stout
Guinness Guinness Draught	Irish Dry Stout
Guinness Guinness Extra Stout	Irish Dry Stout
Murphy Murphy's Irish Stout	Irish Dry Stout
Sly Fox O'Reilly's Stout	Irish Dry Stout
Carlow Brewing O'Hara's Celtic Stout	Irish Dry Stout
Moylans Dragoons	Irish Dry Stout
Beamish & Crawford Beamish Irish Stout	Irish Dry Stout
Guinness 250th Anniversary Stout	Irish Dry Stout
Three Floyds Black Sun Stout	Irish Dry Stout
Sprecher Irish Style Stout	Irish Dry Stout
Starr Hill Dark Starr Stout	Irish Dry Stout
Foothills Foothills Red	Irish Red Ale
Harpoon Celtic Ale	Irish Red Ale
Samuel Adams Irish Red	Irish Red Ale
Saranac Irish Red	Irish Red Ale
Thomas Hooker Irish Red	Irish Red Ale
Great Lakes Conway's irish Ale	Irish Red Ale
Guinness Smithwick's	Irish Red Ale
Guinness Kilkenny	Irish Red Ale
Carlow Brewing O'Hara's Irish Red	Irish Red Ale
Murphy Murphy's Irish Red	Irish Red Ale
Three Floyds Brian Boru	Irish Red Ale
Starr Hill Amber Ale	Irish Red Ale
Asahi Breweries Asahi Super Dry	Japanese Rice Lager
Sapporo Sapporo Premium Beer	Japanese Rice Lager
Kirin Kirin Ichiban	Japanese Rice Lager
Harpoon Kellerbier	Keller Bier / Zwickel Bier
Voodoo Pilzilla	Keller Bier / Zwickel Bier
Alaskan Alaskan Summer	Kölsch
Flying Dog Tire Bite	Kölsch
Goose Island Summertime	Kolsch
Harpoon Summer Beer	Kolsch
New Holland Full Circle	Kolsch
Pyramid Curve Ball Blonde Ale	Kolsch
Ballast Point Yellowtail Pale Ale	Kolsch
Drake's Blonde	Kölsch
Mission Blonde Ale	Kölsch
Sunner Sünner Kölsch	Kölsch
Metropolitan Krankshaft	Kölsch
Beau's Lug Tread	Kölsch
Philadelphia Kenzinger	Kölsch
Gaffel Gaffel Kölsch	Kölsch
Saint Arnold Fancy Lawnmower	Kölsch
Uinta Brewing Summer Solstice Ale	Kölsch
Schlafly Kölsch	Kölsch
Heinrich Reissdorf Reissdorf Kölsch	Kölsch
Schell's Zommerfest	Kölsch
De Ranke Kriek	Kriek
Weihenstephaner Kristallweissbier	Kristalweizen
Saint Arnold Texas Wheat	Kristalweizen
Cantillon Fou' Foune	Lambic - Fruit
Cantillon Saint Lamvinus	Lambic - Fruit
Cantillon Vigneronne	Lambic - Fruit
Brouwerij Boon Boon Oude Kriek	Lambic - Fruit
Brouwerij Oud Beersel Oud Beersel Framboise	Lambic - Fruit
Brouwerij Oud Beersel Oud Beersel Kriek	Lambic - Fruit
Brouwerij Oud Beersel Oude Kriek Vieille	Lambic - Fruit
Lindemans Cassis	Lambic - Fruit
Lindemans Framboise	Lambic - Fruit
Lindemans Kriek	Lambic - Fruit
Lindemans Pêche	Lambic - Fruit
Lindemans Pomme	Lambic - Fruit
Van Steenberge Bios Kriek	Lambic - Fruit
New Belgium Transatlantique Kriek	Lambic - Fruit
Van Honsebrouck St. Louis Premium Framboise	Lambic - Fruit
Van Honsebrouck St. Louis Kriek	Lambic - Fruit
Van Honsebrouck St. Louis Pêche	Lambic - Fruit
Van Honsebrouck St. Louis Premium Kriek	Lambic - Fruit
Cantillon 50°N-4°E	Lambic - Unblended
Cantillon Bruocsella 1900 Grand Cru	Lambic - Unblended
Amstel Amstel Light	Light Lager
Anheuser-Busch Bud Ice Light	Light Lager
Anheuser-Busch Budweiser Select	Light Lager
Cisco Sankaty Light	Light Lager
Leinenkugel's Light	Light Lager
Michelob Ultra	Light Lager
Michelob Ultra Amber	Light Lager
Miller Miller High Life Light	Light Lager
Heineken Heineken Premium Light	Light Lager
Samuel Adams Sam Adams Light	Light Lager
Abita Abita Light	Light Lager
Iron City I.C. Light	Light Lager
Michelob Light	Light Lager
Grupo Modelo Corona Light	Light Lager
Yuengling Light Lager	Light Lager
Labatt Labatt Blue Light	Light Lager
Pabst Old Style Light	Light Lager
Hometown Light	Light Lager
Anheuser-Busch InBev Busch Light	Light Lager
Genesee Genny Light	Light Lager
Carlton & United Pure Blonde	Light Lager
Straub Straub Light	Light Lager
Baltika Non-Alcoholic	Low Alcohol Beer
Summit Maibock	Maibock
Victory St. Boisterous	Maibock / Helles Bock
Harpoon Helles Blond Bock	Maibock / Helles Bock
Otter Creek Cuckoo Bock	Maibock / Helles Bock
Abita Andygator	Maibock / Helles Bock
Abita Mardi Gras Bock	Maibock / Helles Bock
Rogue Dead Guy	Maibock / Helles Bock
Genesee Dundee Pale Bock Lager	Maibock / Helles Bock
Einbecker Brauhaus Ur-Bock Hell	Maibock / Helles Bock
Einbecker Brauhaus Mai-Ur-Bock	Maibock / Helles Bock
Sierra Nevada Glissade	Maibock / Helles Bock
Rahr and Sons Bucking Bock	Maibock / Helles Bock
Rogue John John Dead Guy Ale	Maibock / Helles Bock
Sierra Nevada 30th Anniversary Charlie Fred And Ken's Bock	Maibock / Helles Bock
Smuttynose Maibock	Maibock / Helles Bock
Schell's Maifest	Maibock / Helles Bock
Sprecher Mai Bock	Maibock / Helles Bock
Capital Maibock	Maibock/Helles Bock
Miller Steel Reserve	Malt Liquor
Michelob Marzen	Marzen
